City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
457,Lakselv,NO,70.0513,24.9718,37.22,87,66,11.5,broken clouds
458,Smolenka,RU,52.1352,113.4974,39.27,33,40,8.95,scattered clouds
459,Ilulissat,GL,69.2167,-51.1,24.82,86,100,1.14,overcast clouds
460,Asau,RO,46.4333,26.4,51.28,86,80,1.16,broken clouds
461,Agirish,RU,61.9247,63.0231,45.36,80,97,8.84,overcast clouds
462,Simbahan,PH,6.3032,120.5836,83.41,74,49,3.31,scattered clouds
463,North Branch,US,45.5113,-92.9802,37.51,86,5,1.99,clear sky
464,Aripuana,BR,-9.1667,-60.6333,70.75,98,83,4.0,broken clouds
465,Constancia,MX,24.2231,-107.1869,75.45,78,5,3.85,clear sky
466,Bayir,TR,37.2687,28.2167,61.32,61,8,4.72,clear sky
467,Lagoa,PT,39.05,-27.9833,69.67,83,51,8.34,broken clouds
468,Cap-Aux-Meules,CA,47.3821,-61.8597,57.22,100,91,13.8,overcast clouds
469,Soavinandriana,MG,-19.1667,46.7333,74.97,11,0,5.93,clear sky
470,Tansen,NP,27.8673,83.5467,64.92,85,99,4.07,overcast clouds
471,Qaqortoq,GL,60.7167,-46.0333,29.16,80,46,7.27,scattered clouds
472,Coquimbo,CL,-29.9533,-71.3436,53.33,100,100,4.61,fog
473,Paamiut,GL,61.994,-49.6678,33.62,80,74,14.67,broken clouds
474,Broken Hill,AU,-31.95,141.4333,63.34,32,90,16.53,overcast clouds
475,Sile,TR,41.1754,29.6133,65.07,73,99,5.99,overcast clouds
476,La Palma,US,33.8464,-118.0467,74.01,87,0,5.75,clear sky
477,Abonnema,NG,4.7084,6.7931,73.69,94,100,3.47,overcast clouds
478,Moron,AR,-34.6534,-58.6198,69.03,66,79,8.12,light rain
479,Holme,DK,56.1138,10.1725,49.57,93,67,9.42,broken clouds
480,Yeppoon,AU,-23.1333,150.7333,83.98,75,0,10.36,clear sky
481,Kisangani,CD,0.5167,25.2,69.15,96,95,2.13,overcast clouds
482,Kungurtug,RU,50.5994,97.5228,39.87,25,4,1.25,clear sky
483,Mocoa,CO,1.1493,-76.6466,68.34,93,95,4.27,overcast clouds
484,Plettenberg Bay,ZA,-34.0527,23.3716,66.04,53,86,1.97,overcast clouds
485,Boguchany,RU,58.3814,97.4531,41.22,65,100,7.92,overcast clouds
486,Lafiagi,NG,8.8667,5.4167,74.01,95,100,2.73,overcast clouds
487,Hargeysa,SO,9.56,44.065,78.12,45,23,9.53,few clouds
488,Byron Bay,AU,-28.65,153.6167,78.71,74,89,15.26,overcast clouds
489,Noumea,NC,-22.2763,166.4572,82.38,99,59,17.58,broken clouds
490,Malakal,SS,9.5334,31.6605,76.78,80,97,4.83,overcast clouds
491,Mossendjo,CG,-2.9506,12.7261,69.75,97,99,0.58,overcast clouds
492,Kalengwa,ZM,-13.4659,25.0027,76.75,23,2,12.21,clear sky
493,El Tigre,VE,8.8875,-64.2454,73.36,92,65,8.99,broken clouds
494,Revda,RU,56.801,59.9303,44.37,86,100,8.66,overcast clouds
495,Qasigiannguit,GL,68.8193,-51.1922,25.05,90,100,2.55,overcast clouds
496,Porangatu,BR,-13.4408,-49.1486,75.72,73,97,3.51,overcast clouds
497,Beidao,CN,34.5686,105.8933,50.05,82,100,10.78,overcast clouds
498,Atar,MR,20.5169,-13.0499,82.94,26,3,4.14,clear sky
499,Saint-Ambroise,CA,48.5501,-71.3324,38.57,87,100,11.5,overcast clouds
500,Portland,US,45.5234,-122.6762,70.75,79,0,3.44,clear sky
501,Jutai,BR,-5.1833,-68.9,76.68,79,92,1.83,moderate rain
502,Faranah,GN,10.0404,-10.7434,67.73,98,72,2.24,light rain
503,Vaitape,PF,-16.5167,-151.75,77.67,79,19,19.08,light rain
504,Liverpool,GB,53.4106,-2.9779,52.83,81,40,16.11,scattered clouds
505,Varzea Da Palma,BR,-17.5981,-44.7308,71.1,69,99,2.21,overcast clouds
506,Nouadhibou,MR,20.931,-17.0347,67.98,94,17,11.5,few clouds
507,Flinders,AU,-34.5833,150.8552,65.17,88,100,5.01,moderate rain
508,Akdepe,TM,42.0551,59.3788,57.29,48,0,10.2,clear sky
509,Alma,CA,48.5501,-71.6491,39.09,77,99,13.85,overcast clouds
510,Antofagasta,CL,-23.65,-70.4,58.28,85,25,2.19,scattered clouds
511,Awjilah,LY,29.1081,21.2869,67.06,51,32,5.75,scattered clouds
512,Kudahuvadhoo,MV,2.6708,72.8944,82.08,70,84,16.84,broken clouds
513,Machiques,VE,10.0644,-72.545,75.2,82,96,8.32,overcast clouds
514,Kitim,JO,32.4383,35.8956,63.64,61,0,6.98,clear sky
515,Normandin,CA,48.8333,-72.5321,33.93,86,68,10.36,broken clouds
516,Chumikan,RU,54.7183,135.315,38.12,37,82,2.84,broken clouds
517,Envira,BR,-7.3,-70.2167,71.6,95,100,3.29,overcast clouds
518,Hami,CN,42.8,93.45,62.83,12,0,19.42,clear sky
519,Ternate,ID,0.8,127.4,84.88,70,87,5.93,overcast clouds
520,Am Timan,TD,11.0297,20.2827,74.73,87,71,3.11,broken clouds
521,Montepuez,MZ,-13.1256,38.9997,75.51,50,74,6.42,broken clouds
522,Gao,ML,16.6362,1.637,85.42,31,15,5.12,few clouds
523,Xian,CN,34.2583,108.9286,56.21,62,100,7.2,light rain
524,Tokamachi,JP,37.1333,138.7667,65.01,90,97,3.31,overcast clouds
525,Port Moresby,PG,-9.4431,147.1797,87.22,74,40,11.5,haze
526,Hakkari,TR,37.5833,44.1667,49.78,46,0,0.0,clear sky
527,Soledade,BR,-28.8183,-52.5103,46.35,95,0,3.15,clear sky
528,Palmares,BR,-8.6833,-35.5917,68.97,97,27,1.14,scattered clouds
529,Kavaratti,IN,10.5669,72.642,81.43,73,14,11.5,few clouds
530,Tomatlan,MX,19.9333,-105.25,73.65,94,6,2.68,clear sky
531,Turkistan,KZ,43.0,68.0,70.61,15,48,10.47,scattered clouds
532,Matiri,TZ,-10.75,34.9,69.01,48,3,7.65,clear sky
533,Assiniboia,CA,49.6334,-105.9845,40.82,65,1,8.05,clear sky
534,Kayes,ML,14.0,-11.0,74.8,79,99,1.5,overcast clouds
535,Vanavara,RU,60.34,102.2797,35.42,75,100,10.29,overcast clouds
536,Shamsabad,IN,27.0167,78.1333,72.48,96,100,10.76,overcast clouds
537,Shimoda,JP,34.6667,138.95,68.36,67,100,13.35,overcast clouds
538,Ende,ID,-8.8432,121.6623,86.83,68,75,4.16,broken clouds
539,Bundaberg,AU,-24.85,152.35,72.21,86,65,7.0,broken clouds
540,Charters Towers,AU,-20.1,146.2667,89.37,30,0,14.92,clear sky
541,Aranda De Duero,ES,41.6704,-3.6892,53.83,80,13,4.7,few clouds
542,Kuznechikha,RU,57.2161,42.3348,48.67,83,84,9.75,broken clouds
543,Diveyevo,RU,55.0433,43.2418,44.82,80,18,8.75,few clouds
544,Puerto Narino,CO,-3.7703,-70.3831,73.29,98,98,3.91,moderate rain
545,Sur,OM,22.5667,59.5289,86.34,43,0,7.02,clear sky
546,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.72,60,26,1.19,scattered clouds
547,San Andres,CO,12.5847,-81.7006,75.22,94,100,2.3,overcast clouds
548,Oshogbo,NG,7.7667,4.5667,70.5,99,100,1.77,overcast clouds
549,Keti Bandar,PK,24.1447,67.4497,95.34,27,19,10.78,few clouds
550,Chimbote,PE,-9.0853,-78.5783,60.24,88,64,6.98,broken clouds
551,Nizhniy Baskunchak,RU,48.2198,46.8311,58.32,62,100,9.33,overcast clouds
552,Horki,BY,54.2861,30.9842,45.59,87,24,9.35,few clouds
553,Birjand,IR,32.8663,59.2211,68.47,2,0,4.61,clear sky
554,Chepareria,KE,1.3077,35.2039,67.57,68,100,1.88,light rain
555,Chlorakas,CY,34.8042,32.4083,67.08,64,20,5.75,few clouds
556,Yatou,CN,37.15,122.3833,64.06,51,7,12.21,clear sky
557,Padang,ID,-0.9492,100.3543,87.85,62,100,2.77,overcast clouds
558,Ginir,ET,7.1333,40.7,66.25,60,13,4.94,light rain
559,Lodja,CD,-3.4833,23.4333,72.05,86,77,3.49,broken clouds
560,Deputatskiy,RU,69.3,139.9,15.91,87,100,25.64,overcast clouds
561,Ancud,CL,-41.8697,-73.8203,41.45,72,6,11.1,clear sky
562,Hambantota,LK,6.1241,81.1185,91.74,55,20,11.5,few clouds
563,Hohhot,CN,40.8106,111.6522,55.69,14,0,24.61,clear sky
564,Carlibaba,RO,47.5833,25.1333,46.42,87,68,2.04,broken clouds
565,Ust-Nera,RU,64.5667,143.2,14.4,86,87,8.01,overcast clouds
566,Severnoye,RU,56.3491,78.3619,57.22,46,100,11.86,overcast clouds
567,Wadi Musa,JO,30.3222,35.4793,63.54,63,0,3.44,clear sky
568,Kalya,IN,12.9793,77.1806,74.44,62,59,1.59,broken clouds
569,College,US,64.8569,-147.8028,38.59,91,75,3.44,broken clouds
570,Klyuchi,RU,52.2667,79.1667,66.74,22,94,17.92,overcast clouds
571,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,76.26,72,77,5.73,broken clouds
572,Sihora,IN,23.4833,80.1167,83.53,74,97,11.68,overcast clouds
573,Bhadrak,IN,21.0633,86.5054,87.71,66,20,5.99,few clouds
574,Henties Bay,NA,-22.116,14.2845,57.83,82,57,3.98,broken clouds
575,Vaasa,FI,63.096,21.6158,51.82,87,20,13.8,few clouds
576,Jacareacanga,BR,-6.2222,-57.7528,76.1,67,35,2.08,scattered clouds
577,Beroroha,MG,-21.6667,45.1667,89.01,26,0,4.94,clear sky
578,Itarema,BR,-2.9248,-39.9167,77.49,82,1,13.38,clear sky
579,Sao Sebastiao,BR,-23.76,-45.4097,68.81,87,100,1.25,overcast clouds
580,Katiola,CI,8.1333,-5.1,72.23,98,99,4.34,light rain
581,Podyuga,RU,61.095,40.8647,48.36,88,100,11.16,overcast clouds
582,Arcata,US,40.8665,-124.0828,58.68,91,100,0.0,mist
583,Alta Floresta,BR,-9.8756,-56.0861,69.28,97,100,5.21,overcast clouds
584,Suntar,RU,62.1444,117.6319,35.17,72,100,9.13,overcast clouds
585,Shar,KZ,49.5886,81.0453,66.11,20,5,20.49,clear sky
586,Khudumelapye,BW,-23.8833,24.75,76.78,23,0,18.97,clear sky
587,Nizhneivkino,RU,58.194,49.5214,46.15,84,100,8.39,overcast clouds
588,Macklin,CA,52.3334,-109.9348,43.14,53,51,4.5,broken clouds
589,Lukulu,ZM,-14.3707,23.242,77.41,19,0,14.92,clear sky
590,Aketi,CD,2.7388,23.7833,71.46,91,99,0.85,overcast clouds
591,Yulara,AU,-25.2406,130.9889,75.11,21,0,11.39,clear sky
592,Fare,PF,-16.7,-151.0167,78.12,77,8,17.78,light rain
593,Emerald,AU,-23.5333,148.1667,85.33,43,38,9.91,scattered clouds
594,San Rafael,AR,-34.6177,-68.3301,64.99,19,47,34.52,scattered clouds
595,Nha Trang,VN,12.25,109.1833,75.2,82,100,8.63,moderate rain
596,Oussouye,SN,12.485,-16.5469,77.61,88,77,5.14,moderate rain
597,Hovd,MN,48.0056,91.6419,41.25,38,7,6.26,clear sky
598,Yokadouma,CM,3.5167,15.05,68.81,98,100,1.97,overcast clouds
599,Pueblo Nuevo,MX,23.3833,-105.3833,50.86,87,7,6.91,clear sky
600,Vostok,RU,46.4856,135.8833,44.96,41,23,6.46,few clouds
601,Severo-Kurilsk,RU,50.6789,156.125,44.29,63,92,2.33,overcast clouds
602,Kawalu,ID,-7.3817,108.2082,80.87,76,100,4.18,overcast clouds
603,Staryy Nadym,RU,65.6118,72.6842,40.77,93,100,6.6,overcast clouds
604,Waverly,US,42.7392,-84.6208,37.56,84,0,4.61,clear sky
605,Kahului,US,20.8947,-156.47,82.42,79,100,11.5,overcast clouds
606,Nago,JP,26.5881,127.9761,83.25,69,94,13.15,overcast clouds
607,Peniche,PT,39.3558,-9.3811,61.29,95,14,8.41,few clouds
608,Belmonte,BR,-15.8631,-38.8828,74.35,93,85,9.75,overcast clouds
609,Seybaplaya,MX,19.65,-90.6667,76.23,80,17,11.18,few clouds
610,Fort Nelson,CA,58.8053,-122.7002,44.19,76,40,0.0,scattered clouds
611,Arvi,IN,20.9833,78.2333,82.09,77,93,11.27,overcast clouds
612,Wagar,SD,16.1525,36.2032,90.48,37,33,8.95,scattered clouds
613,Saint-Leu,RE,-21.15,55.2833,76.96,93,61,4.0,broken clouds
614,Vuktyl,RU,63.8567,57.3094,44.29,82,100,8.61,overcast clouds
615,Attingal,IN,8.6833,76.8333,85.68,61,53,10.38,broken clouds
616,Kaspiyskiy,RU,45.3929,47.3707,63.64,54,6,12.39,clear sky
617,Roebourne,AU,-20.7833,117.1333,87.12,31,33,16.82,scattered clouds
618,Rantepao,ID,-2.9701,119.8978,81.03,68,95,3.8,overcast clouds
619,Kulunda,RU,52.566,78.9385,65.98,25,100,18.19,overcast clouds
620,Valverde Del Camino,ES,37.5751,-6.7543,60.03,56,17,3.96,few clouds
621,Jumla,NP,29.2747,82.1838,58.82,91,99,5.5,overcast clouds
622,Ostersund,SE,63.1792,14.6357,41.45,81,68,45.99,broken clouds
623,Black River,JM,18.0264,-77.8487,77.43,84,78,6.33,broken clouds
624,Kerch,UA,45.3583,36.4758,63.75,70,5,26.4,clear sky
625,Datong,CN,40.0936,113.2914,57.29,14,84,22.57,broken clouds
626,South Lake Tahoe,US,38.9332,-119.9844,58.24,45,0,3.44,clear sky
627,Port Lincoln,AU,-34.7333,135.8667,57.7,55,50,12.26,scattered clouds
628,Port Macquarie,AU,-31.4333,152.9167,73.89,82,97,12.86,moderate rain
629,Qeshm,IR,26.9581,56.2719,94.87,58,0,5.55,clear sky
630,Porto Novo,BJ,6.4965,2.6036,76.82,94,95,2.39,light rain
631,Nueva Gerona,CU,21.8833,-82.8,80.31,73,13,15.95,few clouds
632,Adancata,RO,47.7333,26.3,55.58,57,0,3.44,clear sky
633,Kaka,TM,37.3482,59.6143,74.71,22,0,8.03,clear sky
634,Leeuwarden,NL,53.2014,5.8086,54.0,92,41,8.05,scattered clouds
635,Inzer,RU,54.2167,57.5556,44.67,93,100,7.7,overcast clouds
636,Moen,NO,69.1304,18.6123,43.52,87,75,5.75,broken clouds
637,Businga,CD,3.3333,20.8833,70.81,99,100,0.72,overcast clouds
638,Ratnagiri,IN,16.9833,73.3,83.08,69,66,8.46,broken clouds
639,Tsabong,BW,-26.0217,22.401,79.61,16,1,21.18,clear sky
640,Villa Rica,US,33.7321,-84.9191,65.55,87,74,8.39,broken clouds
641,Botou,CN,38.0667,116.5667,69.94,47,47,15.75,scattered clouds
642,Kasama,ZM,-10.2129,31.1808,73.04,27,2,11.39,clear sky
643,Guatape,CO,6.2327,-75.1586,61.65,99,100,2.13,heavy intensity rain
644,Charlottesville,US,38.0293,-78.4767,57.13,85,56,1.99,broken clouds
645,Fene,ES,43.45,-8.15,58.91,84,83,10.45,broken clouds
646,Maldonado,UY,-34.6667,-54.9167,63.79,45,60,16.62,broken clouds
647,Medicine Hat,CA,50.0501,-110.6683,49.19,81,0,3.44,clear sky
648,Praia,CV,14.9215,-23.5087,79.34,89,75,10.36,broken clouds
649,Necochea,AR,-38.5473,-58.7368,56.48,83,100,19.13,light rain
650,Marsa Matruh,EG,31.3525,27.2453,70.0,64,40,6.91,scattered clouds
651,Galle,LK,6.0367,80.217,82.17,73,100,15.41,overcast clouds
652,Kijang,KR,35.2442,129.2139,71.33,51,87,15.73,overcast clouds
653,Sembakung,ID,3.8167,117.25,90.25,57,73,2.93,light rain
654,Rio Gallegos,AR,-51.6226,-69.2181,39.25,60,0,10.36,clear sky
655,Ketchikan,US,55.3422,-131.6461,53.58,100,0,5.75,clear sky
656,Maua,BR,-23.6678,-46.4614,63.09,93,100,1.9,overcast clouds
657,Kismayo,SO,-0.3582,42.5454,80.29,71,76,16.24,light rain
658,Srikakulam,IN,18.3,83.9,84.78,75,61,10.58,broken clouds
659,Armidale,AU,-30.5167,151.65,60.06,90,99,10.49,overcast clouds
660,Kendari,ID,-3.945,122.4989,85.73,65,93,5.41,overcast clouds
661,Bakel,SN,14.905,-12.4568,80.71,62,99,6.76,overcast clouds
662,Wukari,NG,7.85,9.7833,71.47,96,100,2.46,overcast clouds
663,Sechura,PE,-5.5569,-80.8222,63.21,84,98,11.54,overcast clouds
664,Daru,PG,-9.0763,143.2092,81.05,88,100,13.04,overcast clouds
665,Synya,RU,65.3718,58.0387,43.05,89,100,8.1,light rain
666,Tecoanapa,MX,16.5167,-98.75,77.97,88,72,4.76,broken clouds
667,Fonte Boa,BR,-2.4959,-66.2662,77.34,72,74,2.66,broken clouds
668,Krasnoselkup,RU,65.7,82.4667,37.62,98,100,10.33,overcast clouds
669,Olkhovka,RU,53.2115,60.6069,47.61,72,100,13.65,light rain
670,Mana,GF,5.6592,-53.7767,77.16,88,26,8.86,scattered clouds
671,Nhulunbuy,AU,-12.2333,136.7667,90.21,55,75,14.97,broken clouds
672,Mayumba,GA,-3.432,10.6554,75.7,86,97,0.76,overcast clouds
673,Yagodnoye,RU,62.55,149.6667,12.76,90,69,4.85,broken clouds
674,Creel,MX,27.75,-107.6333,47.39,77,11,3.98,few clouds
675,Brae,GB,60.3964,-1.353,47.44,73,89,15.88,overcast clouds
676,Manokwari,ID,-0.8667,134.0833,83.88,71,83,6.33,broken clouds
677,Skjervoy,NO,70.0311,20.9714,42.8,72,85,6.33,overcast clouds
678,Gambela,ET,8.25,34.5833,74.66,78,50,4.52,scattered clouds
679,Nyurba,RU,63.2842,118.3319,32.99,83,100,9.33,overcast clouds
680,Kodinsk,RU,58.6881,99.1844,40.35,63,100,8.28,overcast clouds
681,Torata,PE,-17.0769,-70.8433,50.29,31,0,0.74,clear sky
682,Vao,NC,-22.6667,167.4833,72.45,83,52,25.75,broken clouds
683,Vega De Alatorre,MX,20.0333,-96.6333,73.53,84,46,10.27,scattered clouds
684,Buala,SB,-8.145,159.5921,83.52,66,60,8.84,broken clouds
685,Waitati,NZ,-45.75,170.5667,54.07,73,28,5.73,scattered clouds
686,Llano De Piedra,PA,7.6667,-80.5667,74.89,99,100,5.86,overcast clouds
687,Mikhaylovsk,RU,45.1283,42.0256,55.11,82,0,15.99,clear sky
688,Gubkinskiy,RU,64.434,76.5026,41.18,95,100,6.89,overcast clouds
